,urls
3940,"http://poznan.wyborcza.pl/poznan/7,36001,24435250,robert-biedron-w-poznaniu-udowodnilismy-ze-w-polsce-da-sie.html"
3941,"http://wyborcza.pl/7,75398,24436042,tvp-grozi-swojemu-bylemu-pracownikowi-ktory-w-parlamencie-europejskim.html"
3942,"http://wyborcza.pl/7,75400,24433146,grenlandia-i-antarktyda-zmienia-nam-klimat-m-in-przyhamuja.html"
3943,"http://wyborcza.pl/7,154903,24435882,paris-ma-pare.html"
3944,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24435563,w-czwartek-pozegnanie-i-pogrzeb-bozeny-aksamit.html"
3945,"http://wyborcza.pl/7,75398,24434926,prezes-nbp-glapinski-zbywa-senatora-jackowskiego-nie-chce-ujawnic.html"
3946,"http://warszawa.wyborcza.pl/warszawa/7,54420,24435666,w-wieku-103-lat-zmarla-seniorka-brydzystow-grala-z-lekarzem.html"
3947,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24435132,maanam-ma-nowa-wokalistke-kora-jest-nie-do-zastapienia.html"
3948,"http://wyborcza.pl/7,101707,24435388,berlinale-2019-nowa-agnieszka-holland-i-festiwal-filmow-o-przemocy.html"
3949,"http://krakow.wyborcza.pl/krakow/7,44425,24435142,ks-babiarz-nowy-szef-szlachetnej-paczki-przy-naszej-wiosnie.html"
3950,"http://wyborcza.pl/7,75398,24435339,koalicja-europejska-czy-mala-koalicja-dwa-scenariusze-nowoczesnej.html"
3951,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24435346,piotr-walentynowicz-rezygnuje-ze-startu-w-wyborach-w-gdansku.html"
3952,"http://wyborcza.pl/7,75399,24435285,rumunski-rzad-obawia-sie-wlasnej-prokurator-nie-chce-pozwolic.html"
3953,"http://wyborcza.pl/7,75399,24435143,tusk-zastanawia-sie-jak-wyglada-pieklo-dla-tych-ktorzy-decyduja.html"
3954,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24434682,ponad-podzialami-1-5-tys-uczniow-zaprotestowalo-w-gdansku.html"
3955,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24435095,podawal-dzieciom-srodki-nasenne-i-je-gwalcil-wyrok-25-lat.html"
3956,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24434629,uwierzyla-w-milosc-lekarza-z-misji-onz-stracila-200-tys.html"
3957,"http://warszawa.wyborcza.pl/warszawa/7,54420,24434871,porzucili-cialo-mezczyzny-przed-szpitalem-przy-szaserow-szuka.html"
3958,"http://katowice.wyborcza.pl/katowice/7,35063,24434359,w-jastrzebskiej-spolce-weglowej-powstanie-nowa-kopalnia.html"
3959,"http://poznan.wyborcza.pl/poznan/7,36001,24433566,zaginiony-michal-rosiak-kupil-tancerce-drogiego-drinka-wyszedl.html"
3960,"http://wyborcza.pl/7,155287,24434307,ke-blokuje-przejecie-alstoma-przez-siemensa-nie-bedzie-europejskiego.html"
3961,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24434325,zimna-egzekucja-dwa-dozywocia-za-zamordowanie-klaudii-i-patrycji.html"
3962,"http://bielskobiala.wyborcza.pl/bielskobiala/7,88025,24434298,znany-koncern-zainwestuje-70-mln-euro-powstanie-najnowoczesniejsza.html"
3963,"http://poznan.wyborcza.pl/poznan/7,36001,24429073,pracownica-uniwersytetu-przyrodniczego-opublikowala-zdjecia.html"
3964,"http://wyborcza.pl/7,75398,24434096,zwolniony-wiceszef-biura-analiz-sejmowych-wygral-przed-sadem.html"
3965,"http://wyborcza.pl/7,155287,24433798,katar-bedzie-eksportowac-gaz-z-usa.html"
3966,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24433758,atak-na-kubanke-przed-sadem-obrona-oplucie-bylo-ale-bez.html"
3967,"http://wyborcza.pl/7,75248,24433278,biegacz-szlaku-colorado-zaatakowany-przez-gorskiego-lwa-dusil.html"
3968,"http://krakow.wyborcza.pl/krakow/7,44425,24433347,koniec-szlachetnej-paczki-kulisy-odwolania-prezes-sponsorzy.html"
3969,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24433081,braun-nie-odpuszcza-jest-skarga-do-sadu-najwyzszego-na-decyzje.html"
3970,"http://kielce.wyborcza.pl/kielce/7,47262,24432226,byly-proboszcz-wikary-i-gosposia-oskarzeni-kuria-to-jeszcze.html"
3971,"http://krakow.wyborcza.pl/krakow/7,35800,24433023,wisla-krakow-sprzedala-akcje-za-4-mln-zl.html"
3972,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24432128,po-wywiadzie-wyborczej-inwestorzy-mlodego-miasta-calkowicie.html"
3973,"http://lodz.wyborcza.pl/lodz/7,35136,24432227,roberta-biedron-przyciaga-lewice-wiosna-z-bracmi-olejniczak.html"
3974,"http://zielonagora.wyborcza.pl/zielonagora/7,35182,24432871,biedron-i-jego-wiosna-w-lubuskim-teatrze-politycy-nas-nie.html"
3975,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24433019,swinska-grypa-w-bydgoskim-szpitalu-calkowity-zakaz-odwiedzin.html"
3976,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24432590,probowala-zadac-pytanie-marszalkowi-kuchcinskiemu-spisali-ja.html"
3977,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24428549,wojsko-odbiera-slazaka-najdluzej-budowany-polski-okret-na.html"
3978,"http://wyborcza.pl/7,154903,24432513,czego-real-madryt-dowie-sie-w-barcelonie.html"
3979,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24430779,profesor-nawolywal-do-zburzenia-bazyliki-podczas-pogrzebu-adamowicza.html"
3980,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24431429,mlodziez-organizuje-marsz-ponad-podzialami-w-srode-przejdzie.html"
3981,"http://krakow.wyborcza.pl/krakow/7,44425,24432675,skorzystal-z-bankowej-oferty-oszczednosci-zycia-przepadly.html"
3982,"http://wyborcza.pl/7,75399,24433003,trump-wzywa-w-oredziu-do-jednosci-ale-krytykuje-partyjne-sledztwa.html"
3983,"http://wyborcza.pl/7,75398,24432741,tasmy-kaczynskiego-i-atak-obrotowego-prezesa-kazimierz-kujda.html"
3984,"http://wyborcza.pl/TylkoZdrowie/7,157387,24432081,pogoda-w-srode-6-lutego-2019-r.html"
3985,"http://wyborcza.biz/biznes/7,147880,24430391,pracodawcy-nagminnie-zwalniaja-tuz-przed-okresem-ochronnym.html"
3986,"http://wyborcza.pl/7,155287,24431949,elektryczny-przymus-dla-ciezarowek-w-ue.html"
3987,"http://wyborcza.pl/7,75399,24431616,drugi-szczyt-trump-kim-bedzie-w-wietnamie-sa-dobre-powody.html"
3988,"http://wyborcza.pl/7,155287,24432189,afera-z-wolowina-to-nie-jednostkowy-przypadek-system-kontroli.html"
3989,"http://wyborcza.pl/7,75399,24431927,polityczny-mord-z-czasow-junty-pinocheta-osadzony-w-chile-po.html"
3990,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24432842,ponad-6-mln-zl-na-koncie-ecs-instytucje-wsparlo-55-tys-darczyncow.html"
3991,"http://poznan.wyborcza.pl/poznan/7,36001,24432220,poznan-piatym-najlepszym-celem-podrozy-w-europie-zadne-inne.html"
3992,"http://wyborcza.pl/7,75398,24432778,ekspertka-od-wizerunku-pis-dostala-posade-w-mon.html"
3993,"http://krakow.wyborcza.pl/krakow/7,44425,24432589,krolestwo-spektakl-inspirowany-niedawna-sytuacja-w-starym.html"
3994,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24432633,okragly-stol-bez-tajemnic-debata-w-europejskim-centrum-solidarnosci.html"
3995,"http://warszawa.wyborcza.pl/warszawa/7,54420,24432568,na-nic-protesty-i-odwolania-jest-przetarg-na-wschodnia-obwodnice.html"
3996,"http://wyborcza.pl/7,75399,24432464,komu-w-wenezueli-ledwie-starcza-na-jeden-posilek-dziennie-a.html"
3997,"http://wyborcza.pl/7,75398,24432653,tasmy-kaczynskiego-prezes-pis-grozi-wyborczej.html"
3998,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24430479,wszystkie-osrodki-onkologiczne-pod-jednym-numerem-telefonu.html"
3999,"http://wyborcza.pl/7,75398,24432489,sondaz-dla-faktow-tvn.html"
4000,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24432500,zmarl-aleksander-pawelec-ostatni-obronca-kepy-oksywskiej.html"
4001,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24432321,magdalena-adamowicz-zlozyla-zazalenie-w-sprawie-politycznych.html"
4002,"http://wyborcza.pl/7,75399,24432536,co-papiez-mowil-muzulmanom-w-emiratach.html"
4003,"http://wyborcza.pl/7,155287,24432480,niemcy-beda-chronic-spolki-technologiczne-przed-przejeciami.html"
4004,"http://wyborcza.pl/7,154903,24432491,skoki-turbodoladowane.html"
4005,"http://wyborcza.pl/7,155287,24432034,slynny-zwiazkowiec-piotr-szumlewicz-usuniety-z-opzz-zostaje.html"
4006,"http://warszawa.wyborcza.pl/warszawa/7,54420,24432320,powstanie-chlopskie-rolnicy-z-agrounii-zapowiadaja-oblezenie.html"
4007,"http://wyborcza.pl/7,75398,24432341,giertych-i-dubois-reaguja-na-slowa-morawieckiego-proba-zastraszania.html"
4008,"http://wyborcza.pl/7,75398,24432046,urzad-ochrony-danych-osobowych-reaguje-po-materiale-wiadomosci.html"
4009,"http://wyborcza.pl/7,75398,24432257,tasmy-kaczynskiego-cba-nie-skontroluje-oswiadczen-majatkowych.html"
4010,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24431924,strzelanina-w-agencji-thomson-reuters-w-gdyni-jest-akt-oskarzenia.html"
4011,"http://lodz.wyborcza.pl/lodz/7,35136,24416589,biznesmen-czy-ideowiec-kim-jest-michal-kolodziejczak-wodz.html"
4012,"http://wyborcza.pl/7,75399,24432118,cuda-cuda-statystyczne-oglaszaja-czyli-najwazniejsze-kto.html"
4013,"http://wyborcza.pl/7,155287,24431771,niemiecka-gospodarka-lapie-zadyszke-motoryzacja-na-zakrecie.html"
4014,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24431090,gornik-z-kopalni-rudna-walczy-o-zycie-w-szpitalu-jego-stan.html"
4015,"http://wyborcza.pl/7,75400,24430413,150-lat-temu-powstala-tablica-mendelejewa.html"
4016,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24431455,ksiadz-ktory-molestowal-trzech-chlopcow-skazany-na-3-lata.html"
4017,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24431721,prokuratura-sklada-zazalenie-do-sadu-na-brak-aresztu-dla-pawla.html"
4018,"http://krakow.wyborcza.pl/krakow/7,44425,24431352,syn-jaroslawa-gowina-przejmuje-silownie-po-misku.html"
4019,"http://czestochowa.wyborcza.pl/czestochowa/7,89625,24431500,kibole-atakujacy-milczaca-pikiete-na-jasnej-gorze-zazalenie.html"
4020,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24431390,roszady-w-pis-sniadek-juz-nie-rzadzi-na-pomorzu.html"
4021,"http://bialystok.wyborcza.pl/bialystok/7,35241,24430399,miotla-pis-nadal-wymiata-rezygnacji-marszalka-nie-ma-ma-byc.html"
4022,"http://warszawa.wyborcza.pl/warszawa/7,54420,24431406,poszerza-autostrade-a2-pod-warszawa-piec-firm-startuje-w-przetargu.html"
4023,"http://wyborcza.pl/7,75399,24431416,trump-wyglosi-oredzie-w-kongresie-ma-wezwac-do-jednosci.html"
4024,"http://torun.wyborcza.pl/torun/7,48723,24431422,biegli-pies-fijo-mial-urazy-zadane-tepym-narzedziem.html"
4025,"http://poznan.wyborcza.pl/poznan/7,36001,24431312,naukowcy-zwiazani-z-pis-nagrodza-ksiedza-ukaranego-zakazem-gloszenia.html"
4026,"http://wyborcza.pl/7,154903,24431146,wisla-krakow-emituje-akcje-chetnych-tylu-ze-padaja-serwery.html"
4027,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24430553,trzymali-psy-na-lancuchach-na-mrozie-bez-jedzenia-i-wody.html"
4028,"http://wyborcza.pl/7,75400,24430358,ocean-robi-sie-coraz-bardziej-niebieski-i-zielony.html"
4029,"http://warszawa.wyborcza.pl/warszawa/7,54420,24431161,trzaskowski-w-tok-fm-najwieksze-przywileje-dla-komunikacji.html"
4030,"http://krakow.wyborcza.pl/krakow/7,44425,24430998,rpo-interweniuje-w-sprawie-rzeczy-piotra-szczesnego-wdowa-po.html"
4031,"http://wyborcza.pl/7,75399,24431143,firmy-i-banki-sparalizowane-ale-bary-pelne-od-rana-na-13-dni.html"
4032,"http://krakow.wyborcza.pl/krakow/7,44425,24430467,prace-na-budowie-nowej-zakopianki-stanely-problem-z-podwykonawca.html"
4033,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24430699,komitet-aleksandry-dulkiewicz-wysluchal-pkw-i-ma-nowa-nazwe.html"
4034,"http://wyborcza.pl/7,75399,24430774,premier-may-z-misja-specjalna-w-irlandii-polnocnej.html"
4035,"http://wyborcza.pl/7,75398,24430723,tvp-upublicznila-wizerunki-protestujacych-samosad-po-sklada.html"
4036,"http://poznan.wyborcza.pl/poznan/7,36001,24430280,prezydent-poznania-zawiadamia-prokurature-bo-w-internecie-znow.html"
4037,"http://wyborcza.pl/7,75398,24430686,ksiadz-ktory-9-lat-molestowal-ministranta-zostaje-w-wiezieniu.html"
4038,"http://krakow.wyborcza.pl/krakow/7,44425,24430504,onet-joanna-sadzik-nie-jest-juz-prezesem-stowarzyszenia-wiosna.html"
4039,"http://krakow.wyborcza.pl/krakow/7,44425,24430381,wypadek-w-bialce-tatrzanskiej-czlonek-zarzadu-hotelu-winny.html"
4040,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24429087,szkola-bez-uczniow-ale-za-to-z-dyrektorem-niemcy-szkoly-nie.html"
4041,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24429492,63-letni-mieszkaniec-zagorza-trafil-na-sor-w-sanoku-i-lesku.html"
4042,"http://warszawa.wyborcza.pl/warszawa/7,54420,24429951,policja-pilnuje-mostu-i-odbiera-kierowcom-prawa-jazdy-beda.html"
4043,"http://warszawa.wyborcza.pl/warszawa/7,54420,24429853,w-tym-miejscu-powstanie-nowy-ratusz-warszawy-wlasnie.html"
4044,"http://wyborcza.pl/7,155287,24429818,nieoczekiwany-wzlot-gospodarki-rosji.html"
4045,"http://warszawa.wyborcza.pl/warszawa/7,54420,24429854,budowa-ulicy-trwala-osiem-miesiecy-odbiory-juz-trwaja-prawie.html"
4046,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24428419,pesa-uratowana-ale-bylo-zamowienie-ktore-moglo-ja-zabic.html"
4047,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24430167,cba-zatrzymalo-czterech-podejrzanych-o-korupcje-przy-zamowieniach.html"
4048,"http://krakow.wyborcza.pl/krakow/7,44425,24430015,tpn-odpuszcza-kolejce-na-kasprowy-wierch-proces-z-pkl-odroczony.html"
4049,"http://wyborcza.pl/7,75399,24430094,pozar-w-paryzu-sa-ranni-i-ofiary-smiertelne.html"
4050,"http://wyborcza.pl/7,75398,24429978,ziobro-chce-ostrzejszych-kar-po-smierci-pawla-adamowicza-ministerstwo.html"
4051,"http://wyborcza.pl/TylkoZdrowie/7,157387,24429553,pogoda-we-wtorek-5-lutego-2019-r.html"
4052,"http://wyborcza.biz/biznes/7,147582,24421512,dochodzisz-swoich-praw-w-sadzie-pracy-w-sporze-z-pracodawca.html"
4053,"http://wyborcza.pl/7,75399,24429747,nie-chcemy-powrotu-posterunkow-i-bomb-mlodzi-irlandczycy.html"
4054,"http://wyborcza.pl/7,155287,24429047,latamy-coraz-wiecej-a-to-zatruwa-powietrze-nowoczesne-samoloty.html"
4055,"http://wyborcza.pl/7,75399,24429744,czy-indonezja-zakaze-zachodniego-popu-to-negatywny-obcy-wplyw.html"
4056,"http://wyborcza.pl/7,155287,24429000,nik-wykurzyc-trujace-auta.html"
4057,"http://wyborcza.pl/7,155287,24429089,europe-zaleje-skroplony-gaz-lng-kaprysy-pogody-zmieniaja-globalne.html"
4058,"http://wyborcza.pl/7,75400,24429409,edukacja-kobiet-ogranicza-przeludnienie.html"
4059,"http://wyborcza.pl/7,155287,24428762,sad-polubowny-przez-internet.html"
4060,"http://wyborcza.pl/7,75398,24429819,tasmy-kaczynskiego-idea-za-miliony-czy-dwie-wieze-jako-dar.html"
4061,"http://wyborcza.pl/7,75398,24429749,tasmy-kaczynskiego-to-prezes-pis-rzadzi-spolka-srebrna.html"
4062,"http://wyborcza.pl/7,75398,24429985,wiadomosci-tvp-pokazuja-twarze-osob-ktore-blokowaly-wyjazd.html"
4063,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24429816,pieniadze-na-ecs-nadal-wplywaja-kwota-z-przelewow-na-subkonto.html"
4064,"http://krakow.wyborcza.pl/krakow/7,44425,24429567,zaglodzone-konie-w-poroninie-obroncy-praw-zwierzat-interweniuja.html"
4065,"http://wyborcza.pl/7,75398,24429933,dreamliner-do-los-angeles-nie-poleci-usterka-techniczna.html"
4066,"http://lodz.wyborcza.pl/lodz/7,35136,24429932,robert-biedron-w-lodzi-przedstawil-szczegoly-programu-obsmial.html"
4067,"http://wyborcza.pl/7,75398,24429927,sad-dyscyplinarny-zajal-sie-prokuratorem-ktory-uczestniczyl.html"
4068,"http://wyborcza.pl/7,154903,24429540,orlen-cup-trzech-polskich-tyczkarzy-lepszych-od-mistrza-olimpijskiego.html"
4069,"http://warszawa.wyborcza.pl/warszawa/7,54420,24419110,rolka-sztokholmska-dluga-na-15-metrow-jedyne-takie-dzielo.html"
4070,"http://warszawa.wyborcza.pl/warszawa/7,54420,24429742,od-wtorku-na-zamku-krolewskim-mozna-ogladac-rolke-sztokholmska.html"
4071,"http://bialystok.wyborcza.pl/bialystok/7,35241,24429641,krzysztof-jurgiel-nie-jest-juz-szefem-pis-w-podlaskiem-na-czele.html"
4072,"http://poznan.wyborcza.pl/poznan/7,36001,24427603,dyrektorka-zoo-chciala-od-prokuratury-pieniedzy-teraz-prokurator.html"
4073,"http://poznan.wyborcza.pl/poznan/7,36001,24429651,rozliczenia-w-pis-tadeusz-dziuba-nie-kieruje-juz-poznanskimi.html"
4074,"http://wyborcza.pl/7,75398,24429703,ksiadz-molestowal-ministranta-przez-9-lat-sad-biskupi-go-uniewinnil.html"
4075,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24202070,zle-sie-dzieje-w-sadach-polskich.html"
4076,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24429570,jest-decyzja-pkw-w-sprawie-komitetu-aleksandry-dulkiewicz-wbrew.html"
4077,"http://wyborcza.pl/7,155287,24429603,volkswagen-kupi-magazyny-energii-tesli-do-ladowarek-w-usa.html"
4078,"http://wyborcza.pl/7,154903,24429609,jak-skoczek-wszech-czasow-skonczyl-jako-striptizer.html"
4079,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35611,24429081,tvp-nie-przedluzylo-jandzie-licencji-glosny-spektakl-danuta.html"
4080,"http://poznan.wyborcza.pl/poznan/7,36001,24429180,protest-nauczycieli-poznanskie-szkoly-wchodza-w-spor-zbiorowy.html"
4081,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24429104,tu-przyszedl-na-swiat-pawel-adamowicz-i-slynne-gdanskie-piecioraczki.html"
4082,"http://wyborcza.pl/7,75398,24429262,sad-oddalil-polowe-wnioskow-nbp-o-tzw-zabezpieczenie.html"
4083,"http://wyborcza.pl/7,75400,24428856,mikroby-jelitowe-moga-wywolywac-depresje.html"
4084,"http://lodz.wyborcza.pl/lodz/7,35136,24429071,robert-biedron-w-lodzi-jaroslaw-kaczynski-jest-skonczony.html"
4085,"http://bielskobiala.wyborcza.pl/bielskobiala/7,88025,24429160,radny-poucza-biskupa-owsiak-aktywnie-wsparl-prawo-do-aborcji.html"
4086,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24428671,lubnauer-kosiniak-i-dutkiewicz-potrzebujemy-umowy-szerszej.html"
4087,"http://kielce.wyborcza.pl/kielce/7,47262,24427799,uczestnicy-slynnej-wycieczki-do-chin-beda-musieli-zwrocic-pieniadze.html"
4088,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24428558,dutkiewicz-nie-wystartuje-do-europarlamentu-wyjedzie-do-niemiec.html"
4089,"http://wyborcza.pl/7,75399,24428941,rosyjska-walka-o-rzad-dusz-na-krymie.html"
4090,"http://wyborcza.pl/7,75399,24428744,brytyjczycy-interweniuja-w-sprawie-wiezionych-saudyjek-rijad.html"
4091,"http://warszawa.wyborcza.pl/warszawa/7,54420,24428707,policja-wnioskuje-do-sadu-o-ukaranie-za-blokowanie-i-oklejanie.html"
4092,"http://wyborcza.pl/7,75400,24428103,smieci-w-kosmosie-to-juz-8-1-tys-ton-rupieci.html"
4093,"http://krakow.wyborcza.pl/krakow/7,44425,24428661,ratownicy-topr-ruszyli-na-pomoc-smiglowcem-turyscie-na-wielkiej.html"
4094,"http://wyborcza.pl/7,75399,24428633,europa-uznaje-nowego-prezydenta-wenezueli.html"
4095,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24427994,bedzie-mozna-naladowac-samochody-elektryczne-przy-a4-i-s8-w.html"
4096,"http://wyborcza.pl/7,75398,24428252,biedron-rusza-w-polske-i-odpowiada-na-zarzuty-o-finansowanie.html"
4097,"http://wyborcza.pl/7,155287,24428200,usa-czyszcza-rosyjskiego-giganta-aluminium-z-sojusznikow-kremla.html"
4098,"http://katowice.wyborcza.pl/katowice/7,35063,24428298,nie-bedzie-sledztwa-w-sprawie-wojciecha-kaluzy-po-nie-damy.html"
4099,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24427633,nozownik-ktory-zaatakowal-pacjentow-w-swidnickim-szpitalu.html"
4100,"http://warszawa.wyborcza.pl/warszawa/7,54420,24427800,konwencja-partii-biedronia-patryk-jaki-bede-bronil-polski.html"
4101,"http://wyborcza.pl/7,75399,24427974,papiez-franciszek-w-zjednoczonych-emiratach-arabskich-kolejny.html"
4102,"http://krakow.wyborcza.pl/krakow/7,44425,24427658,gorale-turysci-na-letnich-oponach-paralizuja-nam-drogi.html"
4103,"http://wyborcza.pl/7,75399,24427904,amerykanscy-agenci-zlapali-130-studentow-w-pulapke-falszywego.html"
4104,"http://warszawa.wyborcza.pl/warszawa/7,54420,24426740,wyniki-najnowszego-barometru-warszawskiego-wiekszosc.html"
4105,"http://czestochowa.wyborcza.pl/czestochowa/7,89625,24425726,czestochowa-prokurator-wygral-z-mowa-nienawisci-wczesniej.html"
4106,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24427517,braun-chce-wyeliminowac-dulkiewicz-z-wyborow-o-prezydenta-gdanska.html"
4107,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24427374,cbsp-zlikwidowalo-trzy-agencje-towarzyskie-zatrzymano-13-kobiet.html"
4108,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24427370,artur-ligeska-skazany-w-emiratach-arabskich-na-dozywocie.html"
4109,"http://wyborcza.pl/7,154903,24427257,matti-nykaenen-latajacy-fin-nie-zyje.html"
4110,"http://lodz.wyborcza.pl/lodz/7,35136,24420875,wziela-3-tys-zl-kredytu-do-splaty-ma-niemal-17-tys-zl-sprawa.html"
4111,"http://kielce.wyborcza.pl/kielce/7,47262,24425819,posel-i-radny-pis-podali-do-prokuratury-spolecznikow-za-porownania.html"
4112,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24426073,teatr-polski-szuka-menedzera.html"
4113,"http://warszawa.wyborcza.pl/warszawa/7,54420,24427106,wandale-zniszczyli-witryne-osrodka-walczacego-z-rasizmem-namalowali.html"
4114,"http://krakow.wyborcza.pl/krakow/7,44425,24426746,kulisy-przeniesienia-do-poznania-sledztwa-w-sprawie-wisly-krakow.html"
4115,"http://wyborcza.pl/7,75399,24427082,wenezuela-maduro-nie-zgadza-sie-na-ultimatum-zachodu-dotyczace.html"
4116,"http://warszawa.wyborcza.pl/warszawa/7,54420,24426856,kto-wspolpracuje-z-partia-biedronia-w-warszawie-jest-kilka.html"
4117,"http://wyborcza.pl/7,154903,24426695,jak-novak-djokovic-wywolal-kompleks-u-rafaela-nadala.html"
4118,"http://wyborcza.pl/7,75400,24426751,7-rzeczy-ktorych-nie-wiedzielismy-tydzien-temu.html"
4119,"http://wyborcza.pl/TylkoZdrowie/7,157387,24426983,pogoda-w-poniedzialek-4-lutego-2019-r.html"
4120,"http://wyborcza.pl/7,75398,24426826,prof-rychard-o-partii-wiosna-mila-nazwa-ale-tu-potrzeba-konkretow.html"
4121,"http://wyborcza.pl/7,75399,24426114,w-rosyjskim-senacie-siedza-ci-co-powinni-siedziec-czyli-niezwykla.html"
4122,"http://wyborcza.pl/7,155287,24415485,narasta-konflikt-solidarnosc-sieci-handlowe-z-obcym-kapitalem.html"
4123,"http://wyborcza.pl/7,75399,24426703,powrot-zimnej-wojny-czyli-minister-czaputowicz-mowi-za-duzo.html"
4124,"http://wyborcza.pl/7,155287,24422131,za-rzadow-peugeot-kurczy-sie-produkcja-opli-w-gliwicach.html"
4125,"http://wyborcza.pl/7,154903,24426993,serie-a-krzysztof-piatek-znow-trafil-w-waznym-meczu.html"
